user,year,coord_given,coord_received,e_central,e_central_chg
John Hill,2006,,,1.3822595896885073e-05,0.0034289234369679136
John Hill,2007,0.10277777777777775,0.12499999999999999,0.0034427460328647986,-0.0033680104438070582
John Hill,2008,-0.20714285714285713,,7.473558905774049e-05,0.0003034756739228722
John Hill,2009,-0.08333333333333337,,0.0003782112629806127,0.00987559075538871
John Hill,2010,0.012896825396825434,,0.010253802018369323,-0.009668733623784318
Eclecticology,2008,,,8.728459052889031e-09,1.5927886770478221e-06
Eclecticology,2006,,,4.838613088922296e-10,5.918286483711454e-07
Eclecticology,2007,,,5.923125096800376e-07,-5.835840506271486e-07
Aregakn,2010,,,4.532879836068367e-07,8.454709884183178e-05
Chanheigeorge,2006,,,1.2294388524260666e-05,-1.2271057914012809e-05
Chanheigeorge,2007,,,2.3330610247858027e-08,1.3256807862610153e-08
Chanheigeorge,2008,,,3.658741811046818e-08,9.767153811080296e-07
Chanheigeorge,2009,,,1.0133027992184979e-06,-9.900315572939836e-07
Chanheigeorge,2010,,,2.3271241924514348e-08,1.1787665375615392e-05
Jwinius,2008,,,2.1339822740068352e-06,-2.0030958060101277e-06
Jwinius,2006,,,6.847522451281854e-08,1.0373773787975035e-05
Jwinius,2007,,0.0,1.0442249012487855e-05,-8.30826673848102e-06
EncMstr,2006,,,4.384865101693732e-09,0.003366193531575039
EncMstr,2007,,,0.003366197916440141,-0.003353447974642907
EncMstr,2008,,,1.2749941797233898e-05,0.0037272349075678553
EncMstr,2009,,,0.003739984849365089,-0.0037381631084767034
EncMstr,2010,,,1.8217408883858285e-06,0.0011495709452768491
Dyanega,2008,,,3.477501251237669e-07,-3.1216192578837094e-07
Dyanega,2009,,,3.558819933539599e-08,1.5080567879514535e-06
Dyanega,2006,,,8.780857927630695e-06,-7.004066086830722e-06
Dyanega,2007,0.5,,1.7767918407999732e-06,-1.4290417156762063e-06
Michaeldsuarez,2010,,,2.0743493064026775e-06,7.77551112659195e-05
Dauster,2009,,,3.702272973286031e-06,-3.6067425738176226e-06
Jtalledo,2009,,,8.070308242581073e-08,9.507833302702127e-06
Jtalledo,2010,,,9.588536385127937e-06,2.1536880726546236e-07
Jtalledo,2006,,,1.8537228870566785e-05,-1.7254478188832774e-05
Adam.J.W.C.,2008,-0.08333333333333331,-0.08333333333333331,9.958602067254373e-07,-9.523405397976062e-07
Adam.J.W.C.,2007,,,6.486379016640291e-05,-6.386792995967747e-05
BoogaLouie,2009,0.14027777777777778,-0.21944444444444447,6.366888264249704e-07,2.1156778524685506e-05
BoogaLouie,2010,0.4166666666666667,-0.16666666666666663,2.1793467351110478e-05,0.00013564914146606822
JohnCengiz77,2010,,,8.244981107646094e-07,0.00011803507662345154
Tstrobaugh,2006,,,1.354643429435005e-07,2.744689100201946e-05
RexxS,2009,,,0.0037878477886833036,-0.003771323796263686
RexxS,2010,0.5,0.5,1.652399241961738e-05,7.121565797486562e-05
Doma-w,2008,-0.05208333333333333,-0.05208333333333333,1.5848496601411066e-06,-1.5823452627733751e-06
Doma-w,2007,,,2.7759367900683033e-08,1.5570902922404236e-06
Nunh-huh,2006,0.2777777777777778,0.05555555555555558,7.694401341426892e-08,7.77041663485138e-06
Nunh-huh,2007,-0.047619047619047665,-0.27380952380952384,7.847360648265649e-06,-7.613987385524758e-06
Nunh-huh,2008,,,2.3337326274089102e-07,0.02124620694761604
Nunh-huh,2009,2.7755575615628914e-17,0.027777777777777752,0.021246440320878784,-0.02124515111463724
Nunh-huh,2010,,,1.28920624154228e-06,1.0420614681092228e-05
Abd,2008,0.20833333333333337,0.17261904761904762,8.609676514234102e-05,0.000968879452923206
Abd,2009,0.3333333333333333,-0.041666666666666664,0.001054976218065547,-0.0010481078788950663
Abd,2010,,,6.8683391704806475e-06,-8.30863904341258e-07
Abd,2007,,,1.6946970643141583e-05,6.914979449919943e-05
Tobias Bergemann,2008,0.16666666666666669,-0.12499999999999997,2.4864562766620376e-06,-1.5193334085955299e-06
Haiduc,2008,,,9.852426692340211e-08,0.007479047688904408
Haiduc,2009,,-0.5,0.007479146213171332,-0.007478123068061181
Haiduc,2006,,-0.5,1.374653313700187e-06,-9.985569426909607e-07
Haiduc,2007,-0.5,-0.5,3.760963710092262e-07,-2.775721040858241e-07
Alex756,2006,,,3.3752080114103825e-10,1.5696185765281348e-06
Alex756,2007,,,1.5699560973292759e-06,-1.5511722862717715e-06
Yworo,2009,-0.16666666666666663,-0.02777777777777779,8.000847428331422e-06,1.1487417756681148e-05
Yworo,2010,0.005059523809523816,-0.2099875992063492,1.948826518501257e-05,0.00045172647190447053
Ellsworth,2006,,,2.120265810847122e-07,-2.100182617147257e-07
LFaraone,2006,,,2.8208998229030307e-06,9.148680776951447e-06
LFaraone,2007,,,1.1969580599854478e-05,1.3028728684824713e-05
LFaraone,2008,,,2.499830928467919e-05,-2.4996229879447152e-05
LFaraone,2009,,,2.079405232038246e-09,1.5125676753241895e-05
LFaraone,2010,,,1.5127756158473933e-05,2.7705594990092294e-05
Jespinos,2006,,,1.4654026792117609e-09,2.5711237325379564e-09
Jespinos,2007,,,4.036526411749717e-09,0.010833032748326157
Doh286,2009,,,4.642241912507342e-08,5.484134124799001e-07
Steveprutz,2008,,,2.39862831436387e-06,-2.337708719154829e-06
Steveprutz,2009,0.5,,6.091959520904068e-08,-6.088955794707055e-08
Man vyi,2009,,,4.471417718369542e-07,7.633172902817895e-06
Crestville,2006,0.06383928571428574,0.17708333333333334,4.377385713189339e-05,4.8960290986125067e-05
Crestville,2007,-0.01597222222222223,0.10173611111111112,9.273414811801846e-05,-4.620741537820468e-05
Design,2009,,,1.1468196810339087e-05,-5.949193237416783e-06
Design,2010,,,5.519003572922304e-06,-3.1487493441664745e-06
AndyTheGrump,2010,,-0.5,8.539312267138761e-06,0.0006477682895063819
Jovianeye,2010,,,2.6573419567115366e-08,0.00020601274958780214
GentlemanGhost,2008,,,8.204269811717997e-07,3.445706107630992e-05
GentlemanGhost,2009,,,3.5277488057481725e-05,-3.3887482361262975e-05
GentlemanGhost,2010,,,1.3900056962187528e-06,0.00043518366177362793
GentlemanGhost,2007,,,2.0170780492115814e-05,-1.9350353510944014e-05
Anna Frodesiak,2009,2.7755575615628914e-17,-0.20833333333333334,1.6714759652894818e-05,4.956445793639565e-05
Anna Frodesiak,2010,0.17222222222222228,-0.20621693121693122,6.627921758929046e-05,0.046433841606728664
InShaneee,2006,-0.3055555555555555,-0.013888888888888888,1.0106565768124013e-06,1.1835621247646463e-06
Sadi Carnot,2006,,,6.1215105051568e-06,5.314739560511264e-05
Jerome Kohl,2009,,,1.2643898970672032e-07,7.292542890766187e-05
Jerome Kohl,2010,0.10046897546897549,0.11666666666666665,7.305186789736859e-05,0.001472227492706257
Bwmoll3,2008,,,1.0954681419790846e-06,6.511664903475443e-05
Bwmoll3,2009,-0.5,-0.5,6.621211717673351e-05,0.0006162244314961205
Bwmoll3,2010,-0.04738095238095239,-0.04738095238095239,0.000682436548672854,-0.0003750133479666978
Bwmoll3,2007,,,5.385285360651452e-09,1.0900828566184332e-06
Dandy Sephy,2009,,,1.0694084628537627e-06,-9.161222521822716e-07
SilasW,2009,,,1.2132607614402532e-05,7.430233052054449e-07
Snoutwood,2006,,,2.9842524451315134e-06,1.3962718198010008e-05
Hobartimus,2008,,,2.148308471995957e-06,-1.6126530985320948e-06
Hobartimus,2009,0.020833333333333315,0.020833333333333315,5.356553734638625e-07,9.026980632245355e-06
Hobartimus,2010,,0.5,9.562636005709218e-06,-5.258618731304587e-07
Stagophile,2009,,,1.0283549236136547e-06,1.1930305431046225e-06
Stagophile,2010,,,2.221385466718277e-06,2.7650082137277815e-05
Johnny Spasm,2008,,0.5,1.872967869371481e-05,-1.6989863486234026e-05
Johnny Spasm,2009,,,1.739815207480785e-06,3.4154193331645244e-06
RP459,2009,,,2.187396930090619e-08,8.014876584554077e-06
RP459,2010,,,8.036750553854984e-06,5.3101275113874836e-05
Alex Smotrov,2008,,,2.8854246639325007e-08,7.773993528114721e-07
Alex Smotrov,2009,-0.5,-0.24999999999999992,8.062535994507971e-07,-7.977536588741407e-07
Alex Smotrov,2010,,,8.499940576656421e-09,1.0099449368394912e-06
Alex Smotrov,2007,,,1.871584343004391e-07,-1.583041876611141e-07
Jalen,2008,,,5.971278251718831e-07,2.8492708383497734e-07
Orfen,2006,,,1.0375657336337682e-08,-8.097397619137555e-09
Orfen,2007,,,2.278259717200127e-09,2.090350358236832e-09
Jwillbur,2008,-0.5,,5.611418930569464e-07,0.00020693851205323368
Jwillbur,2009,,,0.00020749965394629063,-0.00019490460035579573
Jwillbur,2010,,,1.2595053590494891e-05,3.0317198876372145e-05
Jwillbur,2007,,,0.001677682670898005,-0.0016771215290049479
Tkjazzer,2007,0.08333333333333331,0.08333333333333331,6.429457828662263e-08,-5.889047793607769e-08
Jkelly,2006,-0.04305555555555558,-0.14652777777777778,1.6839208454150586e-06,0.005092595417707228
Rwendland,2006,,,4.3720323728916825e-06,-4.094080456790828e-06
Rwendland,2007,,,2.7795191610085466e-07,-2.7720633324599167e-07
Rwendland,2008,,,7.455828548629775e-10,2.573051282142953e-06
Rwendland,2009,,,2.573796864997816e-06,-2.545945292768097e-06
Rwendland,2010,,,2.7851572229719007e-08,0.00014099085041465522
Niteshift36,2008,,,6.568323384631564e-09,4.807400415617947e-06
Niteshift36,2009,,,4.8139687390025786e-06,6.906116405289869e-06
Niteshift36,2010,-0.09325396825396824,-0.06547619047619048,1.1720085144292448e-05,3.316278961980665e-05
Tiddly Tom,2007,0.08333333333333331,0.08333333333333331,1.2600734905856613e-07,4.592357804802202e-07
Hyacinth,2010,,,7.735492777149337e-07,0.00013277918696351975
HJensen,2008,,-0.08333333333333337,0.0004890371440449824,0.0034135380879569297
HJensen,2007,,,4.5734465675994194e-11,0.0004890370983105167
Awotter,2007,,,3.5446571915744826e-09,5.3726892037319e-06
RyanFreisling,2006,0.058504088504088524,0.23873737373737375,2.7302156534276844e-05,0.0005250906532810522
Dayewalker,2008,,,1.4486321774596553e-05,7.112235204600792e-05
Dayewalker,2009,-0.5,-0.08333333333333331,8.560867382060447e-05,-7.91983050576999e-05
Dayewalker,2010,,,6.410368762904576e-06,0.0003813774094297999
Chillum,2009,,-0.5,0.006527605530402529,-0.006527353465052102
Chillum,2010,,,2.5206535042644655e-07,2.6008007491824105e-05
OpenFuture,2010,,,1.1443947391881653e-06,0.00042172733016245233
Ssilvers,2006,,,4.109982535777051e-07,9.078931893411359e-06
Ssilvers,2007,-0.16666666666666663,-0.16666666666666663,9.489930146989064e-06,0.00011473155358677212
Ssilvers,2008,2.7755575615628914e-17,2.7755575615628914e-17,0.00012422148373376118,0.008911962846799841
Ssilvers,2009,0.5,0.0357142857142857,0.009036184330533601,-0.008995320942273703
Ssilvers,2010,0.03095238095238101,0.26547619047619053,4.086338825989917e-05,0.0018914940732244943
I-to-i,2006,,,2.134645073648655e-06,1.341901241508824e-06
Preslethe,2009,,,1.4447864655053953e-08,2.7278348906392917e-09
Preslethe,2006,,,1.4544233273887036e-07,8.808786867879964e-09
Richwales,2009,,0.5,7.236361550726295e-05,-5.964278085011834e-05
Richwales,2010,,-0.5,1.2720834657144615e-05,0.00025498094563375633
Grandmaster,2006,0.2333333333333334,0.23333333333333334,0.0001546112335314989,-0.0001528551292957939
Aelfthrytha,2008,,,0.0001084657989648164,-0.00010491891556917806
Aelfthrytha,2006,,,5.277826428682567e-07,7.471569961479996e-05
Aelfthrytha,2007,0.025000000000000022,0.025000000000000022,7.524348225766822e-05,3.322231670714818e-05
Sheep81,2006,,,2.4495634046943723e-08,3.0062558298807542e-09
SamuelTheGhost,2008,0.19444444444444442,0.28125,1.7392912111790723e-06,0.004596912301424375
SamuelTheGhost,2009,0.31875,0.16666666666666669,0.004598651592635554,-0.004586128408488285
SamuelTheGhost,2010,,,1.2523184147269273e-05,4.3366686663320704e-05
Grant65,2006,,,9.963365669888123e-10,1.1367344878286777e-06
Grant65,2007,2.7755575615628914e-17,0.25,1.1377308243956664e-06,-1.0540548890785735e-06
Grant65,2008,,,8.367593531709282e-08,5.249006810313087e-05
Grant65,2009,,,5.257374403844796e-05,0.0001924762950080177
Grant65,2010,,,0.0002450500390464657,-0.00021841686613706225
Baccyak4H,2008,,-0.02190476190476185,6.87756977744432e-05,-5.879613124905612e-05
Baccyak4H,2007,,,1.208810744056527e-06,6.756688703038667e-05
TrackerTV,2008,,,6.500384857157773e-09,3.004895649756847e-07
Valenciano,2010,0.5,,6.448803182525966e-06,0.0001708677431301851
Maury Markowitz,2006,,0.0,3.362902941330169e-06,-2.7987032605295857e-06
Maury Markowitz,2007,0.5,0.4166666666666667,5.641996808005835e-07,-4.5659199808370346e-07
Maury Markowitz,2008,,-0.16666666666666663,1.0760768271688005e-07,1.1912871876899227e-08
Maury Markowitz,2009,0.5,0.5,1.1952055459377928e-07,5.5760488794529666e-06
Maury Markowitz,2010,0.5,,5.695569434046746e-06,0.0008138259280506166
SUIT,2006,,-0.044047619047619065,1.1367763834732404e-07,7.344021660503847e-06
TexasAndroid,2006,-0.24444444444444444,-0.06666666666666665,0.000110169935191154,-7.644132001048408e-06
TexasAndroid,2007,-0.12261904761904757,0.22400793650793652,0.0001025258031901056,0.0021437480884322507
TexasAndroid,2008,-0.13921506734006733,0.34745670995670996,0.0022462738916223563,-0.0015523679119469466
TexasAndroid,2009,0.17361111111111113,0.11111111111111112,0.0006939059796754096,-0.0002867779858301177
TexasAndroid,2010,-0.043779761904761905,0.23189484126984128,0.0004071279938452919,0.0013173113274744005
Granitethighs,2008,0.09999999999999995,0.09999999999999995,2.473694228491224e-07,5.77876507203967e-07
Granitethighs,2009,,,8.252459300530894e-07,3.5407477286725037e-06
Granitethighs,2010,,,4.365993658725593e-06,8.84835529312854e-05
Privacy,2006,,0.25,4.0253345010796013e-07,7.391407624112457e-07
Darkwarriorblake,2006,,0.33333333333333337,4.400083133249658e-07,4.527820187823281e-07
SwisterTwister,2010,,,2.269604799434479e-08,0.00032590075730609555
Tatterfly,2008,,0.16666666666666666,8.652217174352147e-06,3.7970117750714395e-05
Tatterfly,2009,,,4.6622334925066544e-05,8.937047259376038e-06
Spanglej,2010,,,4.91184050998683e-07,0.002537965427883438
Miller17CU94,2006,,0.0,3.180184918047014e-07,0.0001943575693260591
Miller17CU94,2007,-0.01936813186813187,-0.01936813186813187,0.0001946755878178638,-0.00019195145249109396
Miller17CU94,2008,0.013550420168067245,0.25677521008403364,2.724135326769842e-06,-1.5314035568179431e-06
Miller17CU94,2009,0.5,0.5,1.1927317699518988e-06,4.084620579689078e-06
Miller17CU94,2010,,,5.277352349640977e-06,4.038599826738596e-05
IllaZilla,2009,,,1.2718631192054052e-05,-2.521732237405804e-06
IllaZilla,2010,,,1.0196898954648248e-05,7.376916855186729e-05
Shirahadasha,2006,,,2.7884848274173778e-08,0.003557649504064816
Shirahadasha,2007,,,0.00355767738891309,-0.003546594373492348
John Foxe,2006,,-0.5,6.176402918660923e-08,-2.8260491095693174e-09
Mordicai,2006,,,3.5834751044662664e-08,2.7685061521171557e-07
Mordicai,2007,,,3.1268536625637824e-07,4.236310443336911e-05
Robotsintrouble,2006,,-0.050000000000000044,2.234098770446572e-07,6.60578659881209e-06
Grahamec,2008,,,3.3210096751415573e-09,0.014956642134215287
Eustress,2008,,0.36041666666666666,1.3245581909524826e-05,3.631074973526927e-05
Eustress,2009,,0.5,4.95563316447941e-05,-4.941404850201677e-05
Eustress,2010,,,1.4228314277732207e-07,0.00025949183655927236
"Chase me ladies, I'm the Cavalry",2010,,,1.2467965513947962e-05,0.0005089206265637858
"Chase me ladies, I'm the Cavalry",2007,-0.10714285714285714,-0.5,2.3783281667853432e-05,-2.2509517613652685e-05
Patriarca12,2008,,,3.2321043828822775e-09,1.2086887038700855e-05
Patriarca12,2009,,,1.2090119143083736e-05,-1.099109091839795e-05
Patriarca12,2010,,,1.0990282246857872e-06,7.609544082569185e-06
Djdaedalus,2006,,,3.0287548668481363e-06,-2.9447223507200906e-06
Powergate92,2009,-0.08333333333333333,0.16666666666666666,9.089916638147694e-05,-8.846318621790711e-05
23prootie,2006,,,1.0252316017251505e-08,2.13263914182785e-05
Fuzzform,2006,0.06249999999999997,0.06249999999999997,2.8753089965007238e-08,4.295048633697474e-06
Fuzzform,2007,,,4.323801723662481e-06,-3.305849400867871e-06
Kleinzach,2006,0.5,0.5,5.915574838465189e-08,-3.653545354032594e-08
Kleinzach,2007,,,2.262029484432595e-08,3.800977376365999e-06
Kleinzach,2008,0.05555555555555558,0.05555555555555558,3.823597671210325e-06,3.698670009686623e-05
Kleinzach,2009,0.5,0.5,4.081029776807656e-05,-4.0631992256258574e-05
Kleinzach,2010,,,1.783055118179835e-07,0.00020173340130142918
FunPika,2008,,,6.049676058210721e-07,3.07166932776994e-08
FunPika,2009,,,6.356842990987715e-07,-3.872289479470451e-07
FunPika,2007,,,4.927822013282418e-07,1.121854044928303e-07
RossPatterson,2009,,,3.383974440806905e-05,-3.153659912624104e-05
Ism schism,2008,0.10333333333333332,0.16666666666666666,3.4341977839311346e-06,0.00012307872112949695
Ism schism,2009,,,0.00012651291891342808,-0.00012626649963235406
Ism schism,2010,0.1,0.5,2.4641928107401505e-07,0.0011749902010893404
KeptSouth,2010,0.33333333333333337,0.04166666666666663,3.021106257744673e-06,1.4802436945933067e-05
Kubura,2010,,,7.854413114150121e-07,3.830575130876831e-06
Kubura,2007,,-0.25,1.4389818515678283e-06,-1.4389817655660252e-06
GreekStar12,2009,,,1.7821291545284524e-06,-1.7754394214948713e-06
GreekStar12,2010,,,6.689733033580979e-09,4.304805170149628e-08
Dencod16,2010,,-0.24999999999999997,7.446924854955943e-07,2.0245443383641144e-06
IrisKawling,2007,,0.25,3.3351649775043206e-06,-3.046525557431809e-06
Bloodofox,2008,,,1.8248927997308198e-07,0.00030421548305222744
Bloodofox,2009,0.0,,0.0003043979723322005,-0.00022257123584253346
Bloodofox,2010,0.17252192252192253,,8.182673648966705e-05,0.0008325094740375998
J 1982,2010,,,3.7632775394161305e-07,7.1683543039480406e-06
J 1982,2006,,,1.872170891411053e-07,7.378639364028014e-07
Adam sk,2008,0.5,,1.338865092165662e-08,7.503445064960099e-07
Adam sk,2009,,,7.637331574176665e-07,3.050976522633164e-06
Adam sk,2010,,,3.814709680050831e-06,2.3948488960702187e-05
Adam sk,2007,,,2.0866041727943836e-07,-1.9527176635778174e-07
Steve Crossin,2008,,,8.310148219745237e-08,0.00032674463490914405
Fleetham,2010,,,1.5073950730036515e-05,0.00010489000699501091
Troy 07,2008,0.5,0.5,5.358833862686812e-06,-3.3864436392658933e-06
Troy 07,2007,,,7.287259776733809e-08,5.285961264919474e-06
Barrylb,2008,,,1.746071905392744e-10,4.5839488429397905e-05
Barrylb,2009,,,4.583966303658844e-05,0.008498138874961791
Barrylb,2010,0.5,,0.00854397853799838,-0.008492405444037758
Epbr123,2008,0.5,0.027777777777777807,1.6940429535413014e-07,6.215834119408475e-07
Epbr123,2007,0.5,0.08333333333333337,6.082323474756684e-05,-6.065383045221271e-05
Nascar1996,2010,0.008555923379898972,0.004660308405449904,0.0001573880651722341,0.0002963577852005339
Arjun01,2009,-0.055555555555555546,,0.0003297981546854818,-0.000329790700957736
Arjun01,2010,,,7.453727745749149e-09,3.514125550796267e-06
Arjun01,2006,,,5.367508905341964e-06,1.1381113156646249e-05
Cindery,2006,,,2.9203882890738954e-06,-2.880930067383178e-06
Acebulf,2009,,,1.0191880287569756e-08,1.8702836409116033e-08
Skier Dude2,2010,,,1.8114001673444462e-06,0.0014470992299934185
Bob K31416,2008,,,1.852832974888701e-06,3.2831090322687194e-05
Bob K31416,2009,,,3.468392329757589e-05,-3.3259226058409216e-05
TPIRFanSteve,2006,0.04781746031746032,,4.577468744092962e-06,-3.5652011538182267e-06
TPIRFanSteve,2007,0.10231481481481482,-0.20000000000000004,1.012267590274735e-06,3.7763766498472323e-06
TPIRFanSteve,2008,,,4.788644240121967e-06,1.1909139307766524e-06
TPIRFanSteve,2009,-0.07777777777777779,0.012500000000000025,5.97955817089862e-06,-5.672558192035887e-06
TPIRFanSteve,2010,,,3.069999788627333e-07,9.676454544642087e-06
TomasBat,2008,,,2.1754035369472243e-06,-2.175339844345562e-06
TomasBat,2007,,,9.522706928759964e-05,-9.305166575065242e-05
Josh the newcastle fan,2009,,,1.732478890840605e-06,7.132858913682195e-05
Josh the newcastle fan,2010,,,7.306106802766255e-05,-5.9959647213224034e-05
ESkog,2006,-0.06666666666666671,-0.06666666666666671,3.599902102370441e-06,-2.8586722120644883e-06
ESkog,2007,,,7.412298903059526e-07,-7.32513723838453e-07
ESkog,2008,,,8.71616646749965e-09,1.0077607757409427e-06
ESkog,2009,,,1.0164769422084425e-06,4.006876008429972e-05
ESkog,2010,0.03611111111111113,0.26805555555555555,4.1085237026508166e-05,1.1532654484123327e-05
Chandler,2008,,,3.437267973771052e-09,-3.4234001961514674e-09
Salamurai,2010,,,1.5388482263098466e-06,0.011949899591322437
Andjam,2006,,,2.23310051960071e-06,4.629933954563248e-06
Danorton,2008,,,5.562993101729323e-07,3.348155768383016e-05
JD554,2008,-0.00047839578919434134,-0.00047839578919434134,2.1895500037691263e-05,0.00015221870345976594
JD554,2009,-0.023216969674347873,-0.023216969674347873,0.0001741142034974572,-0.00016654149836537122
Geogre,2008,,,8.578346362873471e-07,0.0016076562602137631
Geogre,2009,-0.16666666666666663,0.25,0.0016085140948500505,-0.0016049989958103698
Geogre,2006,,-0.1166666666666667,2.183264627102108e-06,2.782925529997247e-06
Geogre,2007,,,4.966190157099355e-06,-4.108355520812008e-06
Poulsen,2009,,,5.322522461969617e-10,7.511549689459623e-07
Greenman,2010,,,3.27237932559684e-08,2.0716667282598744e-05
LiteralKa,2010,,,6.892797326962606e-08,3.691863824419083e-05
DStoykov,2006,,,4.711654630681931e-08,-2.7129020781591235e-08
MJ94,2010,-0.5,-0.25,1.106713631183553e-05,3.240392792782637e-05
Donama,2010,,,0.00011137030336092072,-5.665051135360486e-05
Fast track,2009,,,3.0719625150641014e-07,-2.807390188990613e-07
Happysailor,2010,,,1.976518418142758e-06,0.00010244873680385468
Cynwolfe,2009,,,1.6155203905303548e-07,1.3962203978162467e-05
Cynwolfe,2010,0.23611111111111113,-0.12500000000000003,1.4123756017215502e-05,0.0016640872568500404
IAmSasori,2010,,,8.432464444134337e-10,2.9465629522221433e-08
Dunks58,2008,,,5.6248950023075825e-08,8.122945508007039e-05
Dunks58,2009,,,8.128570403009347e-05,-7.934149565673032e-05
Dunks58,2006,,,4.318329288818364e-11,8.120158031552524e-06
Dunks58,2007,,,8.120201214845411e-06,-8.063952264822335e-06
Bermicourt,2008,,,4.9569654864870093e-08,7.2491288977941515e-09
Bermicourt,2009,,,5.6818783762664245e-08,6.212260361614632e-05
Bermicourt,2010,,,6.217942239990898e-05,0.0004325878133896217
R. Baley,2008,0.12500000000000003,0.5,1.0438897960427551e-05,0.0006734421731683982
R. Baley,2007,,0.5,1.967133320204477e-06,8.471764640223074e-06
Dina,2006,,,1.8037933372603415e-07,3.689783099110201e-05
Dina,2007,0.0,,3.707821032482804e-05,-3.707681870373565e-05
Autodidactyl,2008,-0.24999999999999992,-0.24999999999999992,7.300939016487426e-10,2.682624246717037e-10
Autodidactyl,2007,,,1.4277427967813137e-05,-1.4276697873911488e-05
Rmhermen,2008,-0.6666666666666666,-0.6666666666666666,3.7908319643395794e-08,3.4987847207866305e-06
Rmhermen,2009,,,3.5366930404300265e-06,-1.935880259314239e-07
Rmhermen,2010,,,3.3431050144986026e-06,0.002753084326137335
Fyslee,2006,,,1.6838147286849248e-06,4.3681971193929125e-06
Fyslee,2007,,,6.052011848077837e-06,4.130218569527264e-06
Ezeu,2006,,,1.3778755239021384e-07,1.0104969452080452e-06
Poroubalous,2010,,,2.0359141104218973e-08,3.3485169256303332e-06
Ericoides,2009,-0.24000000000000005,-0.24000000000000005,2.0376488817121886e-06,0.00862430720132483
Ericoides,2010,-0.3164434523809524,0.1131117724867725,0.008626344850206542,-0.007210519360482661
Flibirigit,2006,,,2.284143730755055e-09,-2.2832888549392968e-09
Flibirigit,2007,,-0.27777777777777773,8.548758157581298e-13,1.9714245280315837e-06
Steam5,2009,,,0.0001017024642827167,-9.198992957494513e-05
Steam5,2010,,0.33333333333333337,9.712534707771588e-06,0.00010037378906935563
Aristophanes68,2008,,,1.2247198413873888e-06,4.58821079185817e-06
Aristophanes68,2009,,,5.812930633245559e-06,6.05268874531287e-06
Aristophanes68,2010,-0.41666666666666663,-0.5,1.1865619378558429e-05,0.0022421238109662004
Emperor001,2007,,,1.7681110539858477e-08,0.0036109468937891628
Flcelloguy,2006,-0.0016594516594516384,-0.0016594516594516384,2.1831370365883237e-06,3.0977299668315823e-06
The Fish,2006,,,6.182655457865759e-11,3.6983723253117183e-09
RichardF,2007,,,6.300100763029928e-07,-2.988192175833663e-07
PajaBG,2006,-0.008008658008657996,0.245995670995671,3.350581568746502e-07,0.00016121481301968276
SpacemanSpiff,2009,,,8.15364584664812e-07,6.240341892960803e-06
SpacemanSpiff,2010,-0.20833333333333331,0.16666666666666669,7.055706477625615e-06,0.060229648950875986
Dtobias,2008,,-0.5,2.4508212135773106e-05,0.00013357336873850035
Dtobias,2007,,,2.850091421533216e-08,2.4479711221557773e-05
Gliese876,2010,,,2.7254252138289645e-06,1.5065731290505874e-05
Eelamstylez77,2010,,,2.905689934772072e-05,3.941391541812408e-05
Ed g2s,2008,,,1.6997829830046284e-06,-1.6335228715776146e-06
Ed g2s,2009,,,6.626011142701389e-08,1.7184727245779235e-07
Ksyrie,2008,-0.5,-0.5,8.424784684344923e-07,0.00025705851093067267
Ksyrie,2009,-0.22619047619047622,-0.22619047619047622,0.00025790098939910717,-0.00025786783419403606
Ksyrie,2006,,,7.94981877662058e-08,0.00340581405129408
Ksyrie,2007,-0.02916666666666666,0.23541666666666666,0.0034058935494818464,-0.003405051071013412
Zephyrad,2008,,,4.2501216255219645e-12,1.5476222493234436e-08
Wsiegmund,2010,,3.700743415417188e-17,0.00021734621891994612,-0.00010713294368072694
Wsiegmund,2006,0.2604166666666667,-0.07083333333333336,2.1199533008055046e-05,0.00038125662119656127
Ubcule,2010,,,4.2103983048003785e-07,7.163940834904294e-06
Rye1967,2006,0.0,,6.308591403790325e-07,0.00024917228390184944
Nicknack009,2009,,,8.224025564048014e-09,7.203343399533796e-07
Nicknack009,2010,,,7.285583655174276e-07,4.8695586783577715e-05
Tomaxer,2008,,,1.0761338664934547e-07,-7.66984026457042e-08
Tomaxer,2009,-0.5,,3.0914984003641266e-08,3.8050228094003966e-07
Tomaxer,2010,,,4.1141726494368093e-07,3.2877510684937105e-05
Tomaxer,2007,,,1.3372641027385784e-07,-2.611302362451237e-08
Proteins,2008,0.130952380952381,0.130952380952381,5.1957863048552625e-05,0.0003477197644057946
Wolfer68,2008,,,3.0057930766193654e-07,1.1961293862564517e-06
Daven200520,2010,-0.5,,1.3919942999877326e-07,1.1708033379030573e-05
Daven200520,2007,,,2.0039461879213535e-05,-2.0024459382321635e-05
Theonlyedge,2006,,,1.1266632733210802e-07,-5.5787948174428495e-08
ScottyBerg,2010,0.15178571428571427,-0.21458333333333326,0.00020140763103318438,0.0008504973101784902
MCB,2008,-0.26944444444444443,,7.480655697212358e-05,-7.479836919292138e-05
MCB,2009,,,8.187779202196142e-09,6.937653486592104e-07
MCB,2010,,,7.019531278614065e-07,3.457288568408504e-05
Raeky,2009,,,1.840042537827224e-05,-1.8166600660057956e-05
Raeky,2010,,,2.3382471821428425e-07,0.001155718222987941
Kusunose,2006,,,2.781990586016106e-09,1.1272377729851688e-07
Kusunose,2007,,,1.1550576788453298e-07,2.2229005973136492e-05
